FREDRICK ENCHIL,PPP,,2016,UPPER DENKYIRA EAST,M,
NANA AMOAKO,NPP,,2016,UPPER DENKYIRA EAST,M,
YAW ASAMOAH,CPP,,2016,UPPER DENKYIRA EAST,M,
OFFIN AMANIAMPONG KWABENA,PNC,,2016,UPPER DENKYIRA EAST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,UPPER DENKYIRA EAST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,UPPER DENKYIRA EAST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,UPPER DENKYIRA EAST,P,
PAPA KWASI NDOUM,PPP,,2016,UPPER DENKYIRA EAST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,UPPER DENKYIRA EAST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,UPPER DENKYIRA EAST,P,
JOSEPH OSEI YEBOAH,IND,,2016,UPPER DENKYIRA EAST,P,
SAMUEL NSOWAH-DJAN,NPP,,2016,UPPER DENKYIRA WEST,M,
HON AMBROSE AMOAH-ASHYIAH,NDC,,2016,UPPER DENKYIRA WEST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,UPPER DENKYIRA WEST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,UPPER DENKYIRA WEST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,UPPER DENKYIRA WEST,P,
PAPA KWASI NDOUM,PPP,,2016,UPPER DENKYIRA WEST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,UPPER DENKYIRA WEST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,UPPER DENKYIRA WEST,P,
JOSEPH OSEI YEBOAH,IND,,2016,UPPER DENKYIRA WEST,P,
MICHAEL NKANSAH YAW,PPP,,2016,ASUOGYAMAN,M
THOMAS AMPEM NYARKO,NDC,,2016,ASUOGYAMAN,M
KWAME ADU-DARKWA,NPP,,2016,ASUOGYAMAN,M
EVA BERNANCE ANDORFUL,CPP,,2016,ASUOGYAMAN,M
IVOR KWABINA GREENSTREET,CPP,,2016,ASUOGYAMAN,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ASUOGYAMAN,P
JOHN DRAMANI MAHAMA,NDC,,2016,ASUOGYAMAN,P
PAPA KWASI NDOUM,PPP,,2016,ASUOGYAMAN,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ASUOGYAMAN,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ASUOGYAMAN,P
JOSEPH OSEI YEBOAH,IND,,2016,ASUOGYAMAN,P
EBENEZER OKLETEY TARLABI,NDC,,2016,LOWER MANYA KROBO,M
SAMUEL NUERTEY AYERTEY,NPP,,2016,LOWER MANYA KROBO,M
FOSTER EMMANUEL OKLEY,CPP,,2016,LOWER MANYA KROBO,M
IVOR KWABINA GREENSTREET,CPP,,2016,LOWER MANYA KROBO,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,LOWER MANYA KROBO,P
JOHN DRAMANI MAHAMA,NDC,,2016,LOWER MANYA KROBO,P
PAPA KWASI NDOUM,PPP,,2016,LOWER MANYA KROBO,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,LOWER MANYA KROBO,P
EDWARD NASIGRI MAHAMA,PNC,,2016,LOWER MANYA KROBO,P
JOSEPH OSEI YEBOAH,IND,,2016,LOWER MANYA KROBO,P
JEFF TETTEH KAVIANU,NDC,,2016,UPPER MANYA KROBO,M
JOSEPH TETTEH,NPP,,2016,UPPER MANYA KROBO,M
NICHOLAS TETTEH,NDP,,2016,UPPER MANYA KROBO,M
ANGMOR SAMUEL AMOATEY,CPP,,2016,UPPER MANYA KROBO,M
IVOR KWABINA GREENSTREET,CPP,,2016,UPPER MANYA KROBO,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,UPPER MANYA KROBO,P
JOHN DRAMANI MAHAMA,NDC,,2016,UPPER MANYA KROBO,P
PAPA KWASI NDOUM,PPP,,2016,UPPER MANYA KROBO,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,UPPER MANYA KROBO,P
EDWARD NASIGRI MAHAMA,PNC,,2016,UPPER MANYA KROBO,P
JOSEPH OSEI YEBOAH,IND,,2016,UPPER MANYA KROBO,P
MAGNUS KOFI AMOATEY,NDC,,2016,YILO KROBO,M
FRANCIS DJETSE APPERTEY,NPP,,2016,YILO KROBO,M
KWADJO SAMSON,CPP,,2016,YILO KROBO,M
IVOR KWABINA GREENSTREET,CPP,,2016,YILO KROBO,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,YILO KROBO,P
JOHN DRAMANI MAHAMA,NDC,,2016,YILO KROBO,P
PAPA KWASI NDOUM,PPP,,2016,YILO KROBO,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,YILO KROBO,P
EDWARD NASIGRI MAHAMA,PNC,,2016,YILO KROBO,P
JOSEPH OSEI YEBOAH,IND,,2016,YILO KROBO,P
GABRIEL TETTEH NORGAH,PPP,,2016,NEW JUABEN NORTH,M
APAW WIREDU HAROUN,NDC,,2016,NEW JUABEN NORTH,M
KWASI BOATENG ADJEI,NPP,,2016,NEW JUABEN NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,NEW JUABEN NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,NEW JUABEN NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,NEW JUABEN NORTH,P
PAPA KWASI NDOUM,PPP,,2016,NEW JUABEN NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,NEW JUABEN NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,NEW JUABEN NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,NEW JUABEN NORTH,P
RANSFORD OWUSU BOAKYE,NDC,,2016,NEW JUABEN SOUTH,M
MARK ASSIBEY-YEBOAH ,NPP,,2016,NEW JUABEN SOUTH,M
NAOMI OWUSU SEKYERE,CPP,,2016,NEW JUABEN SOUTH,M
NANA OBOADIE BOATENG BONSU,PNC,,2016,NEW JUABEN SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,NEW JUABEN SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,NEW JUABEN SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,NEW JUABEN SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,NEW JUABEN SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,NEW JUABEN SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,NEW JUABEN SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,NEW JUABEN SOUTH,P
MICHAEL OFORI  OFFEI,NDC,,2016, OKERE,M
DANIEL BOTWE,NPP,,2016, OKERE,M
SAMUEL QUAJO ADU ADJEI,CPP,,2016, OKERE,M
YAW APPIAH-KUBI,NDC,,2016, OKERE,M
NANA DOKUA ASIAMAH ADJEI,NPP,,2016, OKERE,M
GIFTY MERCY ANAKWA,CPP,,2016, OKERE,M
ASIEDU-OFEI,IND,,2016, OKERE,M
IVOR KWABINA GREENSTREET,CPP,,2016, OKERE,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016, OKERE,P
JOHN DRAMANI MAHAMA,NDC,,2016, OKERE,P
PAPA KWASI NDOUM,PPP,,2016, OKERE,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016, OKERE,P
EDWARD NASIGRI MAHAMA,PNC,,2016, OKERE,P
JOSEPH OSEI YEBOAH,IND,,2016, OKERE,P
LAWRENCIA DZIWORNU,NDC,,2016,AKWAPIM SOUTH ,M
OSEI BONSU AMOAH,NPP,,2016,AKWAPIM SOUTH ,M
ISAAC OPARE - ADDO,CPP,,2016,AKWAPIM SOUTH ,M
IVOR KWABINA GREENSTREET,CPP,,2016,AKWAPIM SOUTH ,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AKWAPIM SOUTH ,P
JOHN DRAMANI MAHAMA,NDC,,2016,AKWAPIM SOUTH ,P
PAPA KWASI NDOUM,PPP,,2016,AKWAPIM SOUTH ,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AKWAPIM SOUTH ,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AKWAPIM SOUTH ,P
JOSEPH OSEI YEBOAH,IND,,2016,AKWAPIM SOUTH ,P
ALI IBN E. CHAMBAS,PPP,,2016,Nsawam/Adoagyiri,M
BENEDICTA OYO QUARTEY,NDC,,2016,Nsawam/Adoagyiri,M
ANNOR-DOMPREH FRANK,NPP,,2016,Nsawam/Adoagyiri,M
ESSUMAN NANA KOFI AKOM COLLINS,CPP,,2016,Nsawam/Adoagyiri,M
SULEMAN SALIFU VONDOLIE,IND,,2016,Nsawam/Adoagyiri,M
IVOR KWABINA GREENSTREET,CPP,,2016,Nsawam/Adoagyiri,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Nsawam/Adoagyiri,P
JOHN DRAMANI MAHAMA,NDC,,2016,Nsawam/Adoagyiri,P
PAPA KWASI NDOUM,PPP,,2016,Nsawam/Adoagyiri,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Nsawam/Adoagyiri,P
EDWARD NASIGRI MAHAMA,PNC,,2016,Nsawam/Adoagyiri,P
JOSEPH OSEI YEBOAH,IND,,2016,Nsawam/Adoagyiri,P
MARGARET ANSEI,NDC,,2016,SUHUM,M
FREDERICK OPARE-ANSAH,NPP,,2016,SUHUM,M
IVOR KWABINA GREENSTREET,CPP,,2016,SUHUM,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,SUHUM,P
JOHN DRAMANI MAHAMA,NDC,,2016,SUHUM,P
PAPA KWASI NDOUM,PPP,,2016,SUHUM,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,SUHUM,P
EDWARD NASIGRI MAHAMA,PNC,,2016,SUHUM,P
JOSEPH OSEI YEBOAH,IND,,2016,SUHUM,P
MENYAH T. K. PRINCE ,PPP,,2016,AYENSUANO,M
TEDDY ADDY ,NDC,,2016,AYENSUANO,M
AYEH-PAYE SAMUEL ,NPP,,2016,AYENSUANO,M
KINGSLEY WISE  MENSAH ,CPP,,2016,AYENSUANO,M
KOFI AGOR ,IND,,2016,AYENSUANO,M
IVOR KWABINA GREENSTREET,CPP,,2016,AYENSUANO,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AYENSUANO,P
JOHN DRAMANI MAHAMA,NDC,,2016,AYENSUANO,P
PAPA KWASI NDOUM,PPP,,2016,AYENSUANO,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AYENSUANO,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AYENSUANO,P
JOSEPH OSEI YEBOAH,IND,,2016,AYENSUANO,P
NAANA OSEI AMPEM,NDC,,2016,LOWER WEST AKIM,M
EYIAH KYEI BAFFOUR,NPP,,2016,LOWER WEST AKIM,M
OSMAN MOHAMMED,CPP,,2016,LOWER WEST AKIM,M
IVOR KWABINA GREENSTREET,CPP,,2016,LOWER WEST AKIM,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,LOWER WEST AKIM,P
JOHN DRAMANI MAHAMA,NDC,,2016,LOWER WEST AKIM,P
PAPA KWASI NDOUM,PPP,,2016,LOWER WEST AKIM,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,LOWER WEST AKIM,P
EDWARD NASIGRI MAHAMA,PNC,,2016,LOWER WEST AKIM,P
JOSEPH OSEI YEBOAH,IND,,2016,LOWER WEST AKIM,P
DEREK OHENE ASSIFO BEKOE,NDC,,2016,UPPER WEST AKIM ,M
SACKEY EUGENE,NPP,,2016,UPPER WEST AKIM ,M
MUNTALA ABUBAKAR,APC,,2016,UPPER WEST AKIM ,M
IVOR KWABINA GREENSTREET,CPP,,2016,UPPER WEST AKIM ,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,UPPER WEST AKIM ,P
JOHN DRAMANI MAHAMA,NDC,,2016,UPPER WEST AKIM ,P
PAPA KWASI NDOUM,PPP,,2016,UPPER WEST AKIM ,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,UPPER WEST AKIM ,P
EDWARD NASIGRI MAHAMA,PNC,,2016,UPPER WEST AKIM ,P
JOSEPH OSEI YEBOAH,IND,,2016,UPPER WEST AKIM ,P
BAA ABORA,PPP,,2016,AKIM ODA,M
KWABENA NKANSAH ASARE,NDC,,2016,AKIM ODA,M
QUAITTOO WILLIAM AGYAPONG,NPP,,2016,AKIM ODA,M
GEORGE OWUSU AGYEMANG,CPP,,2016,AKIM ODA,M
IVOR KWABINA GREENSTREET,CPP,,2016,AKIM ODA,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AKIM ODA,P
JOHN DRAMANI MAHAMA,NDC,,2016,AKIM ODA,P
PAPA KWASI NDOUM,PPP,,2016,AKIM ODA,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AKIM ODA,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AKIM ODA,P
JOSEPH OSEI YEBOAH,IND,,2016,AKIM ODA,P
RICHARD ROLAND ACQUAAH,NDC,,2016,Asene/Manso/Akroso,M
GEORGE KWAME ABOAGYE,NPP,,2016,Asene/Manso/Akroso,M
IVOR KWABINA GREENSTREET,CPP,,2016,Asene/Manso/Akroso,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Asene/Manso/Akroso,P
JOHN DRAMANI MAHAMA,NDC,,2016,Asene/Manso/Akroso,P
PAPA KWASI NDOUM,PPP,,2016,Asene/Manso/Akroso,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Asene/Manso/Akroso,P
EDWARD NASIGRI MAHAMA,PNC,,2016,Asene/Manso/Akroso,P
JOSEPH OSEI YEBOAH,IND,,2016,Asene/Manso/Akroso,P
OBIRI ERNEST AMO,PPP,,2016, AKIM SWEDRU,M
ROBERT SAMUEL ANSAH,NDC,,2016, AKIM SWEDRU,M
KENNEDY OSEI NYARKO,NPP,,2016, AKIM SWEDRU,M
ANIM ADDO,CPP,,2016, AKIM SWEDRU,M
IVOR KWABINA GREENSTREET,CPP,,2016, AKIM SWEDRU,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016, AKIM SWEDRU,P
JOHN DRAMANI MAHAMA,NDC,,2016, AKIM SWEDRU,P
PAPA KWASI NDOUM,PPP,,2016, AKIM SWEDRU,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016, AKIM SWEDRU,P
EDWARD NASIGRI MAHAMA,PNC,,2016, AKIM SWEDRU,P
JOSEPH OSEI YEBOAH,IND,,2016, AKIM SWEDRU,P
YAW SAM-KORANKYE,NDC,,2016,Akim Achiase,M
ROBERT KWASI  AMOAH,NPP,,2016,Akim Achiase,M
BOTWE ERNEST,CPP,,2016,Akim Achiase,M
IVOR KWABINA GREENSTREET,CPP,,2016,Akim Achiase,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Akim Achiase,P
JOHN DRAMANI MAHAMA,NDC,,2016,Akim Achiase,P
PAPA KWASI NDOUM,PPP,,2016,Akim Achiase,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Akim Achiase,P
EDWARD NASIGRI MAHAMA,PNC,,2016,Akim Achiase,P
JOSEPH OSEI YEBOAH,IND,,2016,Akim Achiase,P
JOHN OBIRI YEBOAH,PPP,,2016,Ofoase/Ayirebi,M
TOM BUDU,NDC,,2016,Ofoase/Ayirebi,M
KOJO OPPONG-NKRUMAH,NPP,,2016,Ofoase/Ayirebi,M
IVOR KWABINA GREENSTREET,CPP,,2016,Ofoase/Ayirebi,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Ofoase/Ayirebi,P
JOHN DRAMANI MAHAMA,NDC,,2016,Ofoase/Ayirebi,P
PAPA KWASI NDOUM,PPP,,2016,Ofoase/Ayirebi,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Ofoase/Ayirebi,P
EDWARD NASIGRI MAHAMA,PNC,,2016,Ofoase/Ayirebi,P
JOSEPH OSEI YEBOAH,IND,,2016,Ofoase/Ayirebi,P
GEORGE AGYEMANG DUAH,NDC,,2016,KADE,M
KWABENA OHEMENG TINYASE,NPP,,2016,KADE,M
FRANK ESHUN,CPP,,2016,KADE,M
IVOR KWABINA GREENSTREET,CPP,,2016,KADE,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,KADE,P
JOHN DRAMANI MAHAMA,NDC,,2016,KADE,P
PAPA KWASI NDOUM,PPP,,2016,KADE,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,KADE,P
EDWARD NASIGRI MAHAMA,PNC,,2016,KADE,P
JOSEPH OSEI YEBOAH,IND,,2016,KADE,P
BABA JAMAL MOHAMMED AHMED,NDC,,2016,AKWATIA,M
ADU - GYAMFI MERCY,NPP,,2016,AKWATIA,M
JOYCE SAKYI,CPP,,2016,AKWATIA,M
IVOR KWABINA GREENSTREET,CPP,,2016,AKWATIA,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AKWATIA,P
JOHN DRAMANI MAHAMA,NDC,,2016,AKWATIA,P
PAPA KWASI NDOUM,PPP,,2016,AKWATIA,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AKWATIA,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AKWATIA,P
JOSEPH OSEI YEBOAH,IND,,2016,AKWATIA,P
MAVIS AMA FRIMPONG,NDC,,2016,ABIREM,M
OSEI FRIMPONG JOHN,NPP,,2016,ABIREM,M
SOMUAH DANKWAH,CPP,,2016,ABIREM,M
IVOR KWABINA GREENSTREET,CPP,,2016,ABIREM,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ABIREM,P
JOHN DRAMANI MAHAMA,NDC,,2016,ABIREM,P
PAPA KWASI NDOUM,PPP,,2016,ABIREM,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ABIREM,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ABIREM,P
JOSEPH OSEI YEBOAH,IND,,2016,ABIREM,P
VICTOR EMMANUEL SIMITH,NDC,,2016,ABUAKWA NORTH,M
GIFTY TWUM-AMPOFO,NPP,,2016,ABUAKWA NORTH,M
ADJEI DANQUAH PATRICK,IND,,2016,ABUAKWA NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,ABUAKWA NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ABUAKWA NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,ABUAKWA NORTH,P
PAPA KWASI NDOUM,PPP,,2016,ABUAKWA NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ABUAKWA NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ABUAKWA NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,ABUAKWA NORTH,P
OWURAKU AMOFAH,NDC,,2016,ABUAKWA SOUTH,M
SAMUEL ATTA AKYEA,NPP,,2016,ABUAKWA SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,ABUAKWA SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ABUAKWA SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,ABUAKWA SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,ABUAKWA SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ABUAKWA SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ABUAKWA SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,ABUAKWA SOUTH,P
JOSEPH OWUSU SARPONG,NDC,,2016,ATIWA WEST,M
KWASI AMOAKO ATTAH,NPP,,2016,ATIWA WEST,M
JUSTICE YEBOAH,CPP,,2016,ATIWA WEST,M
IVOR KWABINA GREENSTREET,CPP,,2016,ATIWA WEST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ATIWA WEST,P
JOHN DRAMANI MAHAMA,NDC,,2016,ATIWA WEST,P
PAPA KWASI NDOUM,PPP,,2016,ATIWA WEST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ATIWA WEST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ATIWA WEST,P
JOSEPH OSEI YEBOAH,IND,,2016,ATIWA WEST,P
ASANTE FOSTER,NDC,,2016,ATIWA EAST,M
ABENA OSEI-ASARE,NPP,,2016,ATIWA EAST,M
IVOR KWABINA GREENSTREET,CPP,,2016,ATIWA EAST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ATIWA EAST,P
JOHN DRAMANI MAHAMA,NDC,,2016,ATIWA EAST,P
PAPA KWASI NDOUM,PPP,,2016,ATIWA EAST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ATIWA EAST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ATIWA EAST,P
JOSEPH OSEI YEBOAH,IND,,2016,ATIWA EAST,P
AMOS NKANSAH,PPP,,2016,FANTEAKWA NORTH,M
ABASS FUSEINI SBAABE,NDC,,2016,FANTEAKWA NORTH,M
KWABENA AMANKWA ASIAMAH,NPP,,2016,FANTEAKWA NORTH,M
OHENE NYARKO SOLOMON,CPP,,2016,FANTEAKWA NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,FANTEAKWA NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,FANTEAKWA NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,FANTEAKWA NORTH,P
PAPA KWASI NDOUM,PPP,,2016,FANTEAKWA NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,FANTEAKWA NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,FANTEAKWA NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,FANTEAKWA NORTH,P
GODFRED MARK DARKWA NYARKO,PPP,,2016,FANTEAKWA SOUTH,M
ABIGAIL ELORM AKWAMBEA MENSAH,NDC,,2016,FANTEAKWA SOUTH,M
KOFI OKYERE AGYEKUM,NPP,,2016,FANTEAKWA SOUTH,M
KWABLAH ISAAC TETTEY,CPP,,2016,FANTEAKWA SOUTH,M
DANSO OKRA DANIEL,IND,,2016,FANTEAKWA SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,FANTEAKWA SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,FANTEAKWA SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,FANTEAKWA SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,FANTEAKWA SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,FANTEAKWA SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,FANTEAKWA SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,FANTEAKWA SOUTH,P
TAMIMU HALIDU,NDC,,2016,NKAWKAW,M
ERIC KWAKYE DARFOUR,NPP,,2016,NKAWKAW,M
MARK OSEI YEBOAH,CPP,,2016,NKAWKAW,M
IVOR KWABINA GREENSTREET,CPP,,2016,NKAWKAW,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,NKAWKAW,P
JOHN DRAMANI MAHAMA,NDC,,2016,NKAWKAW,P
PAPA KWASI NDOUM,PPP,,2016,NKAWKAW,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,NKAWKAW,P
EDWARD NASIGRI MAHAMA,PNC,,2016,NKAWKAW,P
JOSEPH OSEI YEBOAH,IND,,2016,NKAWKAW,P
EMMANUEL OKOREE BOAKYE,NDC,,2016,MPRAESO,M
SETH KWAME ACHEAMPONG,NPP,,2016,MPRAESO,M
NICHOLAS ASIEDU BOATENG,CPP,,2016,MPRAESO,M
FREDERICK FREMPONG,IND.,,2016,MPRAESO,M
IVOR KWABINA GREENSTREET,CPP,,2016,MPRAESO,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,MPRAESO,P
JOHN DRAMANI MAHAMA,NDC,,2016,MPRAESO,P
PAPA KWASI NDOUM,PPP,,2016,MPRAESO,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,MPRAESO,P
EDWARD NASIGRI MAHAMA,PNC,,2016,MPRAESO,P
JOSEPH OSEI YEBOAH,IND,,2016,MPRAESO,P
TABI EMMANUEL,NDC,,2016,ABETIFI,M
BRYAN ACHEAMPONG,NPP,,2016,ABETIFI,M
IVOR KWABINA GREENSTREET,CPP,,2016,ABETIFI,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ABETIFI,P
JOHN DRAMANI MAHAMA,NDC,,2016,ABETIFI,P
PAPA KWASI NDOUM,PPP,,2016,ABETIFI,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ABETIFI,P
EDWARD NASIGRI MAHAMA,PNC,,2016,ABETIFI,P
JOSEPH OSEI YEBOAH,IND,,2016,ABETIFI,P
MENSAH BETTY NANA EFUA KROSBY ,NDC,,2016,AFRAM PLAINS NORTH,M
ISAAC OFORI-KOREE,NPP,,2016,AFRAM PLAINS NORTH,M
CORNELIUS AGBEKO ,NDP,,2016,AFRAM PLAINS NORTH,M
MICHEL AMPONTIA,CPP,,2016,AFRAM PLAINS NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,AFRAM PLAINS NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AFRAM PLAINS NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,AFRAM PLAINS NORTH,P
PAPA KWASI NDOUM,PPP,,2016,AFRAM PLAINS NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AFRAM PLAINS NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AFRAM PLAINS NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,AFRAM PLAINS NORTH,P
ERIC OSEI OWUSU,NDC,,2016,AFRAM PLAINS SOUTH,M
HOR WILLIAM,NPP,,2016,AFRAM PLAINS SOUTH,M
JORDAN YUMBOW MICHAEL,CPP,,2016,AFRAM PLAINS SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,AFRAM PLAINS SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AFRAM PLAINS SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,AFRAM PLAINS SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,AFRAM PLAINS SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AFRAM PLAINS SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,AFRAM PLAINS SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,AFRAM PLAINS SOUTH,P
ADJETEY LARBIE,PPP,,2016,Bortianor/Ngleshie/Amanfro,M,,,,,
BRIGHT EDWARD KORDZO DEMORDZI,NDC,,2016,Bortianor/Ngleshie/Amanfro,M,,,,,
HABIAB SAAD,NPP,,2016,Bortianor/Ngleshie/Amanfro,M,,,,,
PETER ADZIDO,CPP,,2016,Bortianor/Ngleshie/Amanfro,M,,,,,
EVANS NII DJABUM MENSAH,DPP,,2016,Bortianor/Ngleshie/Amanfro,M,,,,,
IVOR KWABINA GREENSTREET,CPP,,2016,Bortianor/Ngleshie/Amanfro,P,,,,,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Bortianor/Ngleshie/Amanfro,P,,,,,
JOHN DRAMANI MAHAMA,NDC,,2016,Bortianor/Ngleshie/Amanfro,P,,,,,
PAPA KWASI NDOUM,PPP,,2016,Bortianor/Ngleshie/Amanfro,P,,,,,
